createDate,hum,snd,temp,light,Occupancy
2023-04-23 07:29:42.534646+0800,53,0,25,8,0
2023-04-23 07:30:18.251646+0800,53,0,25,8,0
2023-04-23 07:30:53.968646+0800,55,0,24,8,0
2023-04-23 07:31:29.685646+0800,54,0,24,8,0
2023-04-23 07:32:05.402646+0800,54,0,24,8,0
2023-04-23 07:32:41.119646+0800,54,0,24,8,0
2023-04-23 07:33:16.836646+0800,54,0,24,8,0
2023-04-23 07:33:52.553646+0800,54,0,24,8,0
2023-04-23 07:34:28.270646+0800,54,0,24,8,0
2023-04-23 07:35:03.987646+0800,54,0,24,8,0
2023-04-23 07:35:39.704646+0800,54,0,24,8,0
2023-04-23 07:36:15.421646+0800,54,0,24,8,0
2023-04-23 07:36:51.138646+0800,54,0,24,8,0
2023-04-23 07:37:26.855646+0800,54,0,24,8,0
2023-04-23 07:38:02.572646+0800,54,0,24,8,0
2023-04-23 07:38:38.289646+0800,54,0,24,8,0
2023-04-23 07:39:14.006646+0800,55,0,24,8,0
2023-04-23 07:39:49.723646+0800,53,0,24,8,0
2023-04-23 07:40:25.440646+0800,53,0,24,8,0
2023-04-23 07:41:01.157646+0800,54,0,24,8,0
2023-04-23 07:41:36.874646+0800,54,0,24,8,0
2023-04-23 07:42:12.591646+0800,54,0,24,8,0
2023-04-23 07:42:48.308646+0800,53,0,24,8,0
2023-04-23 07:43:24.025646+0800,53,0,24,8,0
2023-04-23 07:43:59.742646+0800,53,0,24,8,0
2023-04-23 07:44:35.459646+0800,58,0,24,7,0
2023-04-23 07:45:11.176646+0800,59,0,24,7,0
2023-04-23 07:45:46.893646+0800,59,0,24,7,0
2023-04-23 07:46:22.610646+0800,59,0,24,7,0
2023-04-23 07:46:58.327646+0800,59,0,24,7,0
2023-04-23 07:47:34.044646+0800,59,0,25,7,0
2023-04-23 07:48:09.761646+0800,59,0,25,7,0
2023-04-23 07:48:45.478646+0800,57,0,24,7,0
2023-04-23 07:49:21.195646+0800,57,0,24,7,0
2023-04-23 07:49:56.912646+0800,57,0,24,7,0
2023-04-23 07:50:32.629646+0800,54,0,24,7,0
2023-04-23 07:51:08.346646+0800,54,0,24,7,0
2023-04-23 07:51:44.063646+0800,54,0,24,7,0
2023-04-23 07:52:19.780646+0800,54,0,24,7,0
2023-04-23 07:52:55.497646+0800,54,0,24,7,0
2023-04-23 07:53:31.214646+0800,54,0,24,7,0
2023-04-23 07:54:06.931646+0800,54,0,24,7,0
2023-04-23 07:54:42.648646+0800,54,0,24,7,0
2023-04-23 07:55:18.365646+0800,54,0,24,7,0
2023-04-23 07:55:54.082646+0800,54,0,24,7,0
2023-04-23 07:56:29.799646+0800,54,0,24,7,0
2023-04-23 07:57:05.516646+0800,54,0,24,7,0
2023-04-23 07:57:41.233646+0800,54,0,24,7,0
2023-04-23 07:58:16.950646+0800,54,0,24,7,0
2023-04-23 07:58:52.667646+0800,54,0,24,7,0
2023-04-23 07:59:28.384646+0800,53,0,24,8,0
2023-04-23 08:00:04.101646+0800,54,0,24,8,0
2023-04-23 08:00:39.818646+0800,54,0,24,8,0
2023-04-23 08:01:15.535646+0800,54,0,24,8,0
2023-04-23 08:01:51.252646+0800,54,0,24,8,0
2023-04-23 08:02:26.969646+0800,54,0,24,8,0
2023-04-23 08:03:02.686646+0800,54,0,24,8,0
2023-04-23 08:03:38.403646+0800,53,0,25,8,0
2023-04-23 08:04:14.120646+0800,53,0,25,8,0
2023-04-23 08:04:49.837646+0800,53,0,25,8,0
2023-04-23 08:05:25.554646+0800,55,0,24,8,0
2023-04-23 08:06:01.271646+0800,54,0,24,8,0
2023-04-23 08:06:36.988646+0800,54,0,24,8,0
2023-04-23 08:07:12.705646+0800,54,0,24,8,0
2023-04-23 08:07:48.422646+0800,54,0,24,8,0
2023-04-23 08:08:24.139646+0800,54,0,24,8,0
2023-04-23 08:08:59.856646+0800,54,0,24,8,0
2023-04-23 08:09:35.573646+0800,54,0,24,8,0
2023-04-23 08:10:11.290646+0800,54,0,24,8,0
2023-04-23 08:10:47.007646+0800,54,0,24,8,0
2023-04-23 08:11:22.724646+0800,54,0,24,8,0
2023-04-23 08:11:58.441646+0800,54,0,24,8,0
2023-04-23 08:12:34.158646+0800,54,0,24,8,0
2023-04-23 08:13:09.875646+0800,54,0,24,8,0
2023-04-23 08:13:45.592646+0800,55,0,24,8,0
2023-04-23 08:14:21.309646+0800,53,0,24,8,0
2023-04-23 08:14:57.026646+0800,53,0,24,8,0
2023-04-23 08:15:32.743646+0800,53,0,24,8,0
2023-04-23 08:16:08.460646+0800,54,0,24,8,0
2023-04-23 08:16:44.177646+0800,54,0,24,8,0
2023-04-23 08:17:19.894646+0800,53,0,24,8,0
2023-04-23 08:17:55.611646+0800,53,0,24,8,0
2023-04-23 08:18:31.328646+0800,55,0,24,8,0
2023-04-23 08:19:07.045646+0800,58,0,24,7,0
2023-04-23 08:19:42.762646+0800,59,0,24,7,0
2023-04-23 08:20:18.479646+0800,59,0,24,7,0
2023-04-23 08:20:54.196646+0800,59,0,24,7,0
2023-04-23 08:21:29.913646+0800,59,0,24,7,0
2023-04-23 08:22:05.630646+0800,59,0,25,7,0
2023-04-23 08:22:41.347646+0800,57,0,24,7,0
2023-04-23 08:23:17.064646+0800,57,0,24,7,0
2023-04-23 08:23:52.781646+0800,57,0,24,7,0
2023-04-23 08:24:28.498646+0800,57,0,24,7,0
2023-04-23 08:25:04.215646+0800,54,0,24,7,0
2023-04-23 08:25:39.932646+0800,54,0,24,7,0
2023-04-23 08:26:15.649646+0800,54,0,24,7,0
2023-04-23 08:26:51.366646+0800,54,0,24,7,0
2023-04-23 08:27:27.083646+0800,54,0,24,7,0
2023-04-23 08:28:02.800646+0800,54,0,24,7,0
2023-04-23 08:28:38.517646+0800,54,0,24,7,0
2023-04-23 08:29:14.234646+0800,54,0,24,7,0
2023-04-23 08:29:49.951646+0800,54,0,24,7,0
2023-04-23 08:30:25.668646+0800,54,0,24,7,0
2023-04-23 08:31:01.385646+0800,54,0,24,7,0
2023-04-23 08:31:37.102646+0800,54,0,24,7,0
2023-04-23 08:32:12.819646+0800,54,0,24,7,0
2023-04-23 08:32:48.536646+0800,54,0,24,7,0
2023-04-23 08:33:24.253646+0800,54,0,24,7,0
2023-04-23 08:33:59.970646+0800,53,0,24,8,0
2023-04-23 08:34:35.687646+0800,53,0,24,8,0
2023-04-23 08:35:11.404646+0800,54,0,24,8,0
2023-04-23 08:35:47.121646+0800,54,0,24,8,0
2023-04-23 08:36:22.838646+0800,54,0,24,8,0
2023-04-23 08:36:58.555646+0800,54,0,24,8,0
2023-04-23 08:37:34.272646+0800,53,0,25,8,0
2023-04-23 08:38:09.989646+0800,53,0,25,8,0
2023-04-23 08:38:45.706646+0800,53,0,25,8,0
2023-04-23 08:39:21.423646+0800,53,0,25,8,0
2023-04-23 08:39:57.140646+0800,55,0,24,8,0
2023-04-23 08:40:32.857646+0800,55,0,24,8,0
2023-04-23 08:41:08.574646+0800,54,0,24,8,0
2023-04-23 08:41:44.291646+0800,54,0,24,8,0
2023-04-23 08:42:20.008646+0800,54,0,24,8,0
2023-04-23 08:42:55.725646+0800,54,0,24,8,0
2023-04-23 08:43:31.442646+0800,54,0,24,8,0
2023-04-23 08:44:07.159646+0800,54,0,24,8,0
2023-04-23 08:44:42.876646+0800,54,0,24,8,0
2023-04-23 08:45:18.593646+0800,54,0,24,8,0
2023-04-23 08:45:54.310646+0800,54,0,24,8,0
2023-04-23 08:46:30.027646+0800,54,0,24,8,0
2023-04-23 08:47:05.744646+0800,54,0,24,8,0
2023-04-23 08:47:41.461646+0800,55,0,24,8,0
2023-04-23 08:48:17.178646+0800,55,0,24,8,0
2023-04-23 08:48:52.895646+0800,53,0,24,8,0
2023-04-23 08:49:28.612646+0800,53,0,24,8,0
2023-04-23 08:50:04.329646+0800,53,0,24,8,0
2023-04-23 08:50:40.046646+0800,54,0,24,8,0
2023-04-23 08:51:15.763646+0800,54,0,24,8,0
2023-04-23 08:51:51.480646+0800,53,0,24,8,0
2023-04-23 08:52:27.197646+0800,53,0,24,8,0
2023-04-23 08:53:02.914646+0800,53,0,24,8,0
2023-04-23 08:53:38.631646+0800,58,0,24,7,0
2023-04-23 08:54:14.348646+0800,59,0,24,7,0
2023-04-23 08:54:50.065646+0800,59,0,24,7,0
2023-04-23 08:55:25.782646+0800,59,0,24,7,0
2023-04-23 08:56:01.499646+0800,59,0,24,7,0
2023-04-23 08:56:37.216646+0800,59,0,25,7,0
2023-04-23 08:57:12.933646+0800,57,0,24,7,0
2023-04-23 08:57:48.650646+0800,57,0,24,7,0
2023-04-23 08:58:24.367646+0800,57,0,24,7,0
2023-04-23 08:59:00.084646+0800,57,0,24,7,0
2023-04-23 08:59:35.801646+0800,54,0,24,7,0
2023-04-23 09:00:11.518646+0800,54,0,24,7,0
2023-04-23 09:00:47.235646+0800,54,0,24,7,0
2023-04-23 09:01:22.952646+0800,54,0,24,7,0
2023-04-23 09:01:58.669646+0800,54,0,24,7,0
2023-04-23 09:02:34.386646+0800,54,0,24,7,0
2023-04-23 09:03:10.103646+0800,54,0,24,7,0
2023-04-23 09:03:45.820646+0800,54,0,24,7,0
2023-04-23 09:04:21.537646+0800,54,0,24,7,0
2023-04-23 09:04:57.254646+0800,54,0,24,7,0
2023-04-23 09:05:32.971646+0800,54,0,24,7,0
2023-04-23 09:06:08.688646+0800,54,0,24,7,0
2023-04-23 09:06:44.405646+0800,54,0,24,7,0
2023-04-23 09:07:20.122646+0800,54,0,24,7,0
2023-04-23 09:07:55.839646+0800,54,0,24,7,0
2023-04-23 09:08:31.556646+0800,53,0,24,8,0
2023-04-23 09:09:07.273646+0800,53,0,24,8,0
2023-04-23 09:09:42.990646+0800,54,0,24,8,0
2023-04-23 09:10:18.707646+0800,54,0,24,8,0
2023-04-23 09:10:54.424646+0800,54,0,24,8,0
2023-04-23 09:11:30.141646+0800,54,0,24,8,0
2023-04-23 09:12:05.858646+0800,53,0,25,8,0
2023-04-23 09:12:41.575646+0800,53,0,25,8,0
2023-04-23 09:13:17.292646+0800,53,0,25,8,0
2023-04-23 09:13:53.009646+0800,53,0,25,8,0
2023-04-23 09:14:28.726646+0800,55,0,24,8,0
2023-04-23 09:15:04.443646+0800,54,0,24,8,0
2023-04-23 09:15:40.160646+0800,54,0,24,8,0
2023-04-23 09:16:15.877646+0800,54,0,24,8,0
2023-04-23 09:16:51.594646+0800,54,0,24,8,0
2023-04-23 09:17:27.311646+0800,54,0,24,8,0
2023-04-23 09:18:03.028646+0800,54,0,24,8,0
2023-04-23 09:18:38.745646+0800,54,0,24,8,0
2023-04-23 09:19:14.462646+0800,54,0,24,8,0
2023-04-23 09:19:50.179646+0800,54,0,24,8,0
2023-04-23 09:20:25.896646+0800,54,0,24,8,0
2023-04-23 09:21:01.613646+0800,54,0,24,8,0
2023-04-23 09:21:37.330646+0800,54,0,24,8,0
2023-04-23 09:22:13.047646+0800,54,0,24,8,0
2023-04-23 09:22:48.764646+0800,55,0,24,8,0
2023-04-23 09:23:24.481646+0800,53,0,24,8,0
2023-04-23 09:24:00.198646+0800,53,0,24,8,0
2023-04-23 09:24:35.915646+0800,53,0,24,8,0
2023-04-23 09:25:11.632646+0800,54,0,24,8,0
2023-04-23 09:25:47.349646+0800,54,0,24,8,0
2023-04-23 09:26:23.066646+0800,53,0,24,8,0
2023-04-23 09:26:58.783646+0800,53,0,24,8,0
2023-04-23 09:27:34.500646+0800,55,0,24,8,0
2023-04-23 09:28:10.217646+0800,58,0,24,7,0
2023-04-23 09:28:45.934646+0800,59,0,24,7,0
2023-04-23 09:29:21.651646+0800,59,0,24,7,0
2023-04-23 09:29:57.368646+0800,59,0,24,7,0
2023-04-23 09:30:33.085646+0800,59,0,24,7,0
2023-04-23 09:31:08.802646+0800,59,0,25,7,0
2023-04-23 09:31:44.519646+0800,57,0,24,7,0
2023-04-23 09:32:20.236646+0800,57,0,24,7,0
2023-04-23 09:32:55.953646+0800,57,0,24,7,0
2023-04-23 09:33:31.670646+0800,57,0,24,7,0
2023-04-23 09:34:07.387646+0800,54,0,24,7,0
2023-04-23 09:34:43.104646+0800,54,0,24,7,0
2023-04-23 09:35:18.821646+0800,54,0,24,7,0
2023-04-23 09:35:54.538646+0800,54,0,24,7,0
2023-04-23 09:36:30.255646+0800,54,0,24,7,0
2023-04-23 09:37:05.972646+0800,54,0,24,7,0
2023-04-23 09:37:41.689646+0800,54,0,24,7,0
2023-04-23 09:38:17.406646+0800,54,0,24,7,0
2023-04-23 09:38:53.123646+0800,54,0,24,7,0
2023-04-23 09:39:28.840646+0800,54,0,24,7,0
2023-04-23 09:40:04.557646+0800,54,0,24,7,0
2023-04-23 09:40:40.274646+0800,54,0,24,7,0
2023-04-23 09:41:15.991646+0800,54,0,24,7,0
2023-04-23 09:41:51.708646+0800,54,0,24,7,0
2023-04-23 09:42:27.425646+0800,54,0,24,7,0
2023-04-23 09:43:03.142646+0800,53,0,24,8,0
2023-04-23 09:43:38.859646+0800,54,0,24,8,0
2023-04-23 09:44:14.576646+0800,54,0,24,8,0
2023-04-23 09:44:50.293646+0800,54,0,24,8,0
2023-04-23 09:45:26.010646+0800,54,0,24,8,0
2023-04-23 09:46:01.727646+0800,54,0,24,8,0
2023-04-23 09:46:37.444646+0800,53,0,25,8,0
2023-04-23 09:47:13.161646+0800,53,0,25,8,0
2023-04-23 09:47:48.878646+0800,53,0,25,8,0
2023-04-23 09:48:24.595646+0800,53,0,25,8,0
2023-04-23 09:49:00.312646+0800,55,0,24,8,0
2023-04-23 09:49:36.029646+0800,55,0,24,8,0
2023-04-23 09:50:11.746646+0800,54,0,24,8,0
2023-04-23 09:50:47.463646+0800,54,0,24,8,0
2023-04-23 09:51:23.180646+0800,54,0,24,8,0
2023-04-23 09:51:58.897646+0800,54,0,24,8,0
2023-04-23 09:52:34.614646+0800,54,0,24,8,0
2023-04-23 09:53:10.331646+0800,54,0,24,8,0
2023-04-23 09:53:46.048646+0800,54,0,24,8,0
2023-04-23 09:54:21.765646+0800,54,0,24,8,0
2023-04-23 09:54:57.482646+0800,54,0,24,8,0
2023-04-23 09:55:33.199646+0800,54,0,24,8,0
2023-04-23 09:56:08.916646+0800,54,0,24,8,0
2023-04-23 09:56:44.633646+0800,54,0,24,8,0
2023-04-23 09:57:20.350646+0800,55,0,24,8,0
2023-04-23 09:57:56.067646+0800,53,0,24,8,0
2023-04-23 09:58:31.784646+0800,53,0,24,8,0
2023-04-23 09:59:07.501646+0800,54,0,24,8,0
2023-04-23 09:59:43.218646+0800,54,0,24,8,0
2023-04-23 10:00:18.935646+0800,54,0,24,8,0
2023-04-23 10:00:54.652646+0800,53,0,24,8,0
2023-04-23 10:01:30.369646+0800,53,0,24,8,0
2023-04-23 10:02:06.086646+0800,55,0,24,8,0
2023-04-23 10:02:41.803646+0800,58,0,24,7,0
2023-04-23 10:03:17.520646+0800,59,0,24,7,0
2023-04-23 10:03:53.237646+0800,59,0,24,7,0
2023-04-23 10:04:28.954646+0800,59,0,24,7,0
2023-04-23 10:05:04.671646+0800,59,0,24,7,0
2023-04-23 10:05:40.388646+0800,59,0,25,7,0
2023-04-23 10:06:16.105646+0800,57,0,24,7,0
2023-04-23 10:06:51.822646+0800,57,0,24,7,0
2023-04-23 10:07:27.539646+0800,57,0,24,7,0
2023-04-23 10:08:03.256646+0800,57,0,24,7,0
2023-04-23 10:08:38.973646+0800,54,0,24,7,0
2023-04-23 10:09:14.690646+0800,54,0,24,7,0
2023-04-23 10:09:50.407646+0800,54,0,24,7,0
2023-04-23 10:10:26.124646+0800,54,0,24,7,0
2023-04-23 10:11:01.841646+0800,54,0,24,7,0
2023-04-23 10:11:37.558646+0800,54,0,24,7,0
2023-04-23 10:12:13.275646+0800,54,0,24,7,0
2023-04-23 10:12:48.992646+0800,54,0,24,7,0
2023-04-23 10:13:24.709646+0800,54,0,24,7,0
2023-04-23 10:14:00.426646+0800,54,0,24,7,0
2023-04-23 10:14:36.143646+0800,54,0,24,7,0
2023-04-23 10:15:11.860646+0800,54,0,24,7,0
2023-04-23 10:15:47.577646+0800,54,0,24,7,0
2023-04-23 10:16:23.294646+0800,54,0,24,7,0
2023-04-23 10:16:59.011646+0800,54,0,24,7,0
2023-04-23 10:17:34.728646+0800,53,0,24,8,0
2023-04-23 10:18:10.445646+0800,54,0,24,8,0
2023-04-23 10:18:46.162646+0800,54,0,24,8,0
2023-04-23 10:19:21.879646+0800,54,0,24,8,0
2023-04-23 10:19:57.596646+0800,54,0,24,8,0
2023-04-23 10:20:33.313646+0800,54,0,24,8,0
2023-04-23 10:21:09.030646+0800,54,0,24,8,0
2023-04-23 10:21:44.747646+0800,53,0,25,8,0
2023-04-23 10:22:20.464646+0800,53,0,25,8,0
2023-04-23 10:22:56.181646+0800,53,0,25,8,0
2023-04-23 10:23:31.898646+0800,55,0,24,8,0
2023-04-23 10:24:07.615646+0800,54,0,24,8,0
2023-04-23 10:24:43.332646+0800,54,0,24,8,0
2023-04-23 10:25:19.049646+0800,54,0,24,8,0
2023-04-23 10:25:54.766646+0800,54,0,24,8,0
2023-04-23 10:26:30.483646+0800,54,0,24,8,0
2023-04-23 10:27:06.200646+0800,54,0,24,8,0
2023-04-23 10:27:41.917646+0800,54,0,24,8,0
2023-04-23 10:28:17.634646+0800,54,0,24,8,0
2023-04-23 10:28:53.351646+0800,54,0,24,8,0
2023-04-23 10:29:29.068646+0800,54,0,24,8,0
2023-04-23 10:30:04.785646+0800,54,0,24,8,0
2023-04-23 10:30:40.502646+0800,54,0,24,8,0
2023-04-23 10:31:16.219646+0800,54,0,24,8,0
2023-04-23 10:31:51.936646+0800,55,0,24,8,0
2023-04-23 10:32:27.653646+0800,53,0,24,8,0
2023-04-23 10:33:03.370646+0800,53,0,24,8,0
2023-04-23 10:33:39.087646+0800,54,0,24,8,0
2023-04-23 10:34:14.804646+0800,54,0,24,8,0
2023-04-23 10:34:50.521646+0800,54,0,24,8,0
2023-04-23 10:35:26.238646+0800,53,0,24,8,0
2023-04-23 10:36:01.955646+0800,53,0,24,8,0
2023-04-23 10:36:37.672646+0800,53,0,24,8,0
2023-04-23 10:37:13.389646+0800,55,0,24,8,0
2023-04-23 10:37:49.106646+0800,55,0,24,8,0
2023-04-23 10:38:24.823646+0800,56,0,24,8,0
2023-04-23 10:39:00.540646+0800,56,0,24,8,0
2023-04-23 10:39:36.257646+0800,56,0,24,8,0
2023-04-23 10:40:11.974646+0800,56,0,24,8,0
2023-04-23 10:40:47.691646+0800,56,0,24,8,0
2023-04-23 10:41:23.408646+0800,56,0,24,8,0
2023-04-23 10:41:59.125646+0800,56,0,24,8,0
2023-04-23 10:42:34.842646+0800,56,0,24,8,0
2023-04-23 10:43:10.559646+0800,57,0,24,8,0
2023-04-23 10:43:46.276646+0800,57,0,24,8,0
2023-04-23 10:44:21.993646+0800,57,0,24,7,0
2023-04-23 10:44:57.710646+0800,57,0,24,7,0
2023-04-23 10:45:33.427646+0800,57,0,24,7,0
2023-04-23 10:46:09.144646+0800,56,0,24,7,0
2023-04-23 10:46:44.861646+0800,56,0,24,7,0
2023-04-23 10:47:20.578646+0800,56,0,24,7,0
2023-04-23 10:47:56.295646+0800,56,0,24,7,0
2023-04-23 10:48:32.012646+0800,56,0,24,7,0
2023-04-23 10:49:07.729646+0800,56,0,24,7,0
2023-04-23 10:49:43.446646+0800,57,0,24,7,0
2023-04-23 10:50:19.163646+0800,57,0,25,7,0
2023-04-23 10:50:54.880646+0800,57,0,25,7,0
2023-04-23 10:51:30.597646+0800,57,0,25,7,0
2023-04-23 10:52:06.314646+0800,57,0,25,7,0
2023-04-23 10:52:42.031646+0800,57,0,25,7,0
2023-04-23 10:53:17.748646+0800,58,0,25,7,0
2023-04-23 10:53:53.465646+0800,58,0,25,7,0
2023-04-23 10:54:29.182646+0800,58,0,25,7,0
2023-04-23 10:55:04.899646+0800,58,0,25,7,0
2023-04-23 10:55:40.616646+0800,58,0,24,7,0
2023-04-23 10:56:16.333646+0800,58,0,25,7,0
2023-04-23 10:56:52.050646+0800,58,0,25,7,0
2023-04-23 10:57:27.767646+0800,58,0,25,7,0
2023-04-23 10:58:03.484646+0800,58,0,25,7,0
2023-04-23 10:58:39.201646+0800,57,0,25,7,0
2023-04-23 10:59:14.918646+0800,56,0,25,6,0
2023-04-23 10:59:50.635646+0800,56,0,25,7,0
2023-04-23 11:00:26.352646+0800,56,0,25,7,0
2023-04-23 11:01:02.069646+0800,56,0,25,7,0
2023-04-23 11:01:37.786646+0800,56,0,25,7,0
2023-04-23 11:02:13.503646+0800,57,0,25,7,0
2023-04-23 11:02:49.220646+0800,57,0,25,7,0
2023-04-23 11:03:24.937646+0800,57,0,25,7,0
2023-04-23 11:04:00.654646+0800,57,0,25,7,0
2023-04-23 11:04:36.371646+0800,57,0,25,7,0
2023-04-23 11:05:12.088646+0800,57,0,25,7,0
2023-04-23 11:05:47.805646+0800,57,0,25,7,0
2023-04-23 11:06:23.522646+0800,57,0,25,7,0
2023-04-23 11:06:59.239646+0800,57,0,25,7,0
2023-04-23 11:07:34.956646+0800,57,0,25,7,0
2023-04-23 11:08:10.673646+0800,57,0,25,7,0
2023-04-23 11:08:46.390646+0800,57,0,25,7,0
2023-04-23 11:09:22.107646+0800,57,0,25,7,0
2023-04-23 11:09:57.824646+0800,57,0,25,7,0
2023-04-23 11:10:33.541646+0800,57,0,25,7,0
2023-04-23 11:11:09.258646+0800,57,0,25,7,0
2023-04-23 11:11:44.975646+0800,55,0,24,8,0
2023-04-23 11:12:20.692646+0800,55,0,24,8,0
2023-04-23 11:12:56.409646+0800,56,0,24,8,0
2023-04-23 11:13:32.126646+0800,56,0,24,8,0
2023-04-23 11:14:07.843646+0800,56,0,24,8,0
2023-04-23 11:14:43.560646+0800,56,0,24,8,0
2023-04-23 11:15:19.277646+0800,56,0,24,8,0
2023-04-23 11:15:54.994646+0800,56,0,24,8,0
2023-04-23 11:16:30.711646+0800,56,0,24,8,0
2023-04-23 11:17:06.428646+0800,57,0,24,8,0
2023-04-23 11:17:42.145646+0800,57,0,24,8,0
2023-04-23 11:18:17.862646+0800,57,0,24,8,0
2023-04-23 11:18:53.579646+0800,57,0,24,7,0
2023-04-23 11:19:29.296646+0800,57,0,24,7,0
2023-04-23 11:20:05.013646+0800,57,0,24,7,0
2023-04-23 11:20:40.730646+0800,56,0,24,7,0
2023-04-23 11:21:16.447646+0800,56,0,24,7,0
2023-04-23 11:21:52.164646+0800,56,0,24,7,0
2023-04-23 11:22:27.881646+0800,56,0,24,7,0
2023-04-23 11:23:03.598646+0800,56,0,24,7,0
2023-04-23 11:23:39.315646+0800,56,0,24,7,0
2023-04-23 11:24:15.032646+0800,57,0,24,7,0
2023-04-23 11:24:50.749646+0800,57,0,25,7,0
2023-04-23 11:25:26.466646+0800,57,0,25,7,0
2023-04-23 11:26:02.183646+0800,57,0,25,7,0
2023-04-23 11:26:37.900646+0800,57,0,25,7,0
2023-04-23 11:27:13.617646+0800,57,0,25,7,0
2023-04-23 11:27:49.334646+0800,58,0,25,7,0
2023-04-23 11:28:25.051646+0800,58,0,25,7,0
2023-04-23 11:29:00.768646+0800,58,0,25,7,0
2023-04-23 11:29:36.485646+0800,58,0,25,7,0
2023-04-23 11:30:12.202646+0800,58,0,24,7,0
2023-04-23 11:30:47.919646+0800,58,0,25,7,0
2023-04-23 11:31:23.636646+0800,58,0,25,7,0
2023-04-23 11:31:59.353646+0800,58,0,25,7,0
2023-04-23 11:32:35.070646+0800,58,0,25,7,0
2023-04-23 11:33:10.787646+0800,57,0,25,7,0
2023-04-23 11:33:46.504646+0800,56,0,25,6,0
2023-04-23 11:34:22.221646+0800,56,0,25,7,0
2023-04-23 11:34:57.938646+0800,56,0,25,7,0
2023-04-23 11:35:33.655646+0800,56,0,25,7,0
2023-04-23 11:36:09.372646+0800,56,0,25,7,0
2023-04-23 11:36:45.089646+0800,57,0,25,7,0
2023-04-23 11:37:20.806646+0800,57,0,25,7,0
2023-04-23 11:37:56.523646+0800,57,0,25,7,0
2023-04-23 11:38:32.240646+0800,57,0,25,7,0
2023-04-23 11:39:07.957646+0800,57,0,25,7,0
2023-04-23 11:39:43.674646+0800,57,0,25,7,0
2023-04-23 11:40:19.391646+0800,57,0,25,7,0
2023-04-23 11:40:55.108646+0800,57,0,25,7,0
2023-04-23 11:41:30.825646+0800,57,0,25,7,0
2023-04-23 11:42:06.542646+0800,57,0,25,7,0
2023-04-23 11:42:42.259646+0800,57,0,25,7,0
2023-04-23 11:43:17.976646+0800,57,0,25,7,0
2023-04-23 11:43:53.693646+0800,57,0,25,7,0
2023-04-23 11:44:29.410646+0800,57,0,25,7,0
2023-04-23 11:45:05.127646+0800,57,0,25,7,0
2023-04-23 11:45:40.844646+0800,57,0,25,7,0
2023-04-23 11:46:16.561646+0800,55,0,24,8,0
2023-04-23 11:46:52.278646+0800,55,0,24,8,0
2023-04-23 11:47:27.995646+0800,56,0,24,8,0
2023-04-23 11:48:03.712646+0800,56,0,24,8,0
2023-04-23 11:48:39.429646+0800,56,0,24,8,0
2023-04-23 11:49:15.146646+0800,56,0,24,8,0
2023-04-23 11:49:50.863646+0800,56,0,24,8,0
2023-04-23 11:50:26.580646+0800,56,0,24,8,0
2023-04-23 11:51:02.297646+0800,56,0,24,8,0
2023-04-23 11:51:38.014646+0800,56,0,24,8,0
2023-04-23 11:52:13.731646+0800,57,0,24,8,0
2023-04-23 11:52:49.448646+0800,57,0,24,8,0
2023-04-23 11:53:25.165646+0800,57,0,24,7,0
2023-04-23 11:54:00.882646+0800,57,0,24,7,0
2023-04-23 11:54:36.599646+0800,57,0,24,7,0
2023-04-23 11:55:12.316646+0800,56,0,24,7,0
2023-04-23 11:55:48.033646+0800,56,0,24,7,0
2023-04-23 11:56:23.750646+0800,56,0,24,7,0
2023-04-23 11:56:59.467646+0800,56,0,24,7,0
2023-04-23 11:57:35.184646+0800,56,0,24,7,0
2023-04-23 11:58:10.901646+0800,56,0,24,7,0
2023-04-23 11:58:46.618646+0800,57,0,24,7,0
2023-04-23 11:59:22.335646+0800,57,0,25,7,0
2023-04-23 11:59:58.052646+0800,57,0,25,7,0
2023-04-23 12:00:33.769646+0800,57,0,25,7,0
2023-04-23 12:01:09.486646+0800,57,0,25,7,0
2023-04-23 12:01:45.203646+0800,57,0,25,7,0
2023-04-23 12:02:20.920646+0800,58,0,25,7,0
2023-04-23 12:02:56.637646+0800,58,0,25,7,0
2023-04-23 12:03:32.354646+0800,58,0,25,7,0
2023-04-23 12:04:08.071646+0800,58,0,25,7,0
2023-04-23 12:04:43.788646+0800,58,0,24,7,0
2023-04-23 12:05:19.505646+0800,58,0,25,7,0
2023-04-23 12:05:55.222646+0800,58,0,25,7,0
2023-04-23 12:06:30.939646+0800,58,0,25,7,0
2023-04-23 12:07:06.656646+0800,58,0,25,7,0
2023-04-23 12:07:42.373646+0800,57,0,25,7,0
2023-04-23 12:08:18.090646+0800,56,0,25,6,0
2023-04-23 12:08:53.807646+0800,56,0,25,6,0
2023-04-23 12:09:29.524646+0800,56,0,25,7,0
2023-04-23 12:10:05.241646+0800,56,0,25,7,0
2023-04-23 12:10:40.958646+0800,56,0,25,7,0
2023-04-23 12:11:16.675646+0800,57,0,25,7,0
2023-04-23 12:11:52.392646+0800,57,0,25,7,0
2023-04-23 12:12:28.109646+0800,57,0,25,7,0
2023-04-23 12:13:03.826646+0800,57,0,25,7,0
2023-04-23 12:13:39.543646+0800,57,0,25,7,0
2023-04-23 12:14:15.260646+0800,57,0,25,7,0
2023-04-23 12:14:50.977646+0800,57,0,25,7,0
2023-04-23 12:15:26.694646+0800,57,0,25,7,0
2023-04-23 12:16:02.411646+0800,57,0,25,7,0
